2.224944	-0.02003600	0
2.223617	-0.005220000	0
2.221229	0.004836000	0
2.217828	0.01437900	0
2.213357	0.02376000	0
2.208038	0.03265300	0
2.201971	0.04107300	0
2.195020	0.04927300	0
2.187469	0.05666700	0
2.179442	0.06300100	0
2.170600	0.06844600	0
2.160893	0.07289000	0
2.151013	0.07601600	0
2.141012	0.07793700	0
2.130568	0.07879500	0
2.120347	0.07863400	0
2.110064	0.07744500	0
2.099989	0.07514000	0
2.090465	0.07173300	0
2.081491	0.06722600	0
2.073067	0.06161700	0
2.065164	0.05492800	0
2.057778	0.04757100	0
2.051013	0.03996900	0
2.044614	0.03196500	0
2.038566	0.02363600	0
2.032856	0.01504300	0
2.027471	0.006256000	0
2.022716	-0.002059000	0
2.017212	-0.01148200	0
2.011801	-0.02016000	0
2.005880	-0.02909500	0
1.999427	-0.03822000	0
1.992832	-0.04692200	0
1.986093	-0.05520100	0
1.979212	-0.06305700	0
1.972187	-0.07049000	0
1.964566	-0.07791900	0
1.956322	-0.08526900	0
1.947897	-0.09208400	0
1.939291	-0.09836300	0
1.930486	-0.1041110	0
1.921392	-0.1093440	0
1.911983	-0.1140680	0
1.902259	-0.1182830	0
1.892220	-0.1219880	0
1.881866	-0.1251850	0
1.871198	-0.1278720	0
1.860836	-0.1299470	0
1.850824	-0.1314810	0
1.840563	-0.1326130	0
1.830054	-0.1333420	0
1.819340	-0.1336690	0
1.809310	-0.1336070	0
1.798814	-0.1331240	0
1.788012	-0.1321610	0
1.777411	-0.1307290	0
1.767010	-0.1288260	0
1.756809	-0.1264530	0
1.746808	-0.1236090	0
1.737007	-0.1202950	0
1.727406	-0.1165100	0
1.718017	-0.1122590	0
1.708903	-0.1075600	0
1.700089	-0.1024210	0
1.691576	-0.09684200	0
1.683363	-0.09082300	0
1.675450	-0.08436400	0
1.667837	-0.07746500	0
1.660525	-0.07012600	0
1.653513	-0.06234700	0
1.646803	-0.05413100	0
1.640419	-0.04551300	0
1.634375	-0.03651400	0
1.628921	-0.02757200	0
1.624016	-0.01873000	0
1.619394	-0.009574000	0
1.615052	-0.0001030000	0
1.610992	0.009683000	0
1.607213	0.01978300	0
1.603715	0.03019800	0
1.600653	0.04037300	0
1.598008	0.05021100	0
1.595617	0.06021700	0
1.593482	0.07039100	0
1.591600	0.08073200	0
1.589974	0.09124000	0
1.588602	0.1019160	0
1.587485	0.1127600	0
1.586622	0.1237710	0
1.586039	0.1343220	0
1.585699	0.1443910	0
1.585562	0.1541560	0
1.585632	0.1660250	0
1.585901	0.1767300	0
1.586366	0.1872510	0
1.587027	0.1975880	0
1.587884	0.2077410	0
1.589087	0.2189400	0
1.590709	0.2311140	0
1.592637	0.2430010	0
1.594871	0.2546010	0
1.597411	0.2659130	0
1.600257	0.2769380	0
1.603409	0.2876760	0
1.606868	0.2981270	0
1.610632	0.3082900	0
1.614702	0.3181650	0
1.619078	0.3277540	0
1.623761	0.3370540	0
1.628749	0.3460680	0
1.634044	0.3547940	0
1.639644	0.3632330	0
1.645550	0.3713850	0
1.652373	0.3799830	0
1.660094	0.3888450	0
1.668096	0.3971440	0
1.676377	0.4048810	0
1.684938	0.4120550	0
1.693780	0.4186660	0
1.702901	0.4247150	0
1.712301	0.4302010	0
1.721982	0.4351240	0
1.731943	0.4394850	0
1.742184	0.4432830	0
1.752704	0.4465180	0
1.763505	0.4491910	0
1.774585	0.4513010	0
1.785945	0.4528480	0
1.797585	0.4538330	0
1.809401	0.4542560	0
1.820150	0.4541840	0
1.831007	0.4537060	0
1.841552	0.4528270	0
1.851784	0.4515450	0
1.862310	0.4497380	0
1.873074	0.4473350	0
1.883444	0.4444220	0
1.893418	0.4410010	0
1.902996	0.4370710	0
1.912180	0.4326320	0
1.920968	0.4276840	0
1.929368	0.4222270	0
1.937540	0.4162610	0
1.945644	0.4097860	0
1.953689	0.4028010	0
1.961673	0.3953070	0
1.969159	0.3877650	0
1.976155	0.3802480	0
1.983103	0.3723290	0
1.990004	0.3640070	0
1.996856	0.3552830	0
2.003238	0.3467420	0
2.009156	0.3384480	0
2.015410	0.3292930	0
2.021256	0.3210020	0
2.027390	0.3129180	0
2.033793	0.3049560	0
2.040426	0.2972730	0
2.047448	0.2898330	0
2.054985	0.2827350	0
2.063069	0.2763520	0
2.071895	0.2711960	0
2.081368	0.2674570	0
2.091421	0.2650340	0
2.101725	0.2638570	0
2.112148	0.2637490	0
2.123036	0.2645920	0
2.133513	0.2663870	0
2.143558	0.2691350	0
2.153169	0.2728350	0
2.162347	0.2774880	0
2.171092	0.2830940	0
2.179403	0.2896520	0
2.187145	0.2970400	0
2.193935	0.3049100	0
2.199899	0.3135310	0
2.204929	0.3229460	0
2.208775	0.3328490	0
2.211370	0.3428580	0
2.212822	0.3529260	0
2.213257	0.3633720	0
2.212734	0.3739530	0
2.211379	0.3843080	0
2.209282	0.3944340	0
2.206412	0.4047400	0
2.202939	0.4147850	0
2.198947	0.4245480	0
2.194534	0.4340080	0
2.189776	0.4431460	0
2.184485	0.4523930	0
2.178695	0.4616060	0
2.172754	0.4702590	0
2.166723	0.4783660	0
2.160303	0.4863860	0
2.153495	0.4943180	0
2.146298	0.5021620	0
2.138712	0.5099190	0
2.130738	0.5175880	0
2.122853	0.5247520	0
2.115113	0.5314220	0
2.107066	0.5380210	0
2.098721	0.5444960	0
2.090090	0.5507840	0
2.081172	0.5568810	0
2.071970	0.5627870	0
2.062481	0.5685020	0
2.052706	0.5740270	0
2.043286	0.5790350	0
2.034264	0.5835560	0
2.025023	0.5879310	0
2.015564	0.5921590	0
2.005885	0.5962420	0
1.995988	0.6001790	0
1.985872	0.6039700	0
1.975547	0.6076010	0
1.965065	0.6110010	0
1.954441	0.6141500	0
1.943675	0.6170460	0
1.932767	0.6196910	0
1.921718	0.6220840	0
1.910526	0.6242250	0
1.899193	0.6261140	0
1.887717	0.6277510	0
1.876936	0.6290490	0
1.866875	0.6300510	0
1.856709	0.6308680	0
